120;1;1;CRECHE COLLECTIVE 7, ALLEE DES EIDERS; 2.3793802;48.8943128;ALLEE DES EIDERS;75019;Paris;marker
121;1;1;MINI CRECHE 7, ALLEE ARTHUR HONEGGER; 2.3939689;48.8872642;ALLEE ARTHUR HONEGGER;75019;Paris;marker
122;1;2;CRECHE FAMILIALE 1, RUE DE L'OISE - TOUR G; 2.3821965;48.8906642;RUE DE L' OISE;75019;Paris;marker
123;1;2;CRECHE FAMILIALE 129-131, RUE DE BELLEVILLE; 2.388575;48.8747704;RUE DE BELLEVILLE;75019;Paris;marker
124;1;1;CRECHE COLLECTIVE 21, RUE DE LA PREVOYANCE; 2.3939042;48.8833673;RUE DE LA PREVOYANCE;75019;Paris;marker
125;1;2;CRECHE FAMILIALE 13, RUE ALPHONSE KARR; 2.3808022;48.8948;RUE ALPHONSE KARR;75019;Paris;marker
126;1;1;CRECHE COLLECTIVE 40, RUE PIAT; 2.3845232;48.872452;RUE PIAT;75020;Paris;marker
127;1;1;CRECHE COLLECTIVE 83, RUE DES AMANDIERS; 2.3893588;48.8666129;RUE DES AMANDIERS;75020;Paris;marker
128;1;2;CRECHE FAMILIALE 22 TER, RUE DES JARDINS SAINT PAUL; 2.360994;48.8537407;RUE DES JARDINS SAINT-PAUL;75004;Paris;marker
129;1;1;CRECHE COLLECTIVE 4, RUE JEAN CALVIN; 2.3490877;48.8416274;RUE JEAN CALVIN;75005;Paris;marker
130;1;1;MINI CRECHE 5, RUE DE L'EPEE DE BOIS; 2.3511137;48.8415008;RUE DE L' EPEE DE BOIS;75005;Paris;marker
131;1;1;CRECHE COLLECTIVE 88 TER, BOULEVARD PORT ROYAL 4E ETAGE; 2.3391601;48.8392082;BOULEVARD DE PORT-ROYAL;75005;Paris;marker
132;1;1;CRECHE COLLECTIVE 39 BIS, RUE POLIVEAU; 2.3576733;48.839911;RUE POLIVEAU;75005;Paris;marker
133;1;1;CRECHE COLLECTIVE 14, RUE DE FLEURUS; 2.3307091;48.8471821;RUE DE FLEURUS;75006;Paris;marker
134;1;1;HALTE-CRECHE 6, RUE FELIBIEN; 2.3366696;48.8517518;RUE FELIBIEN;75006;Paris;marker
135;1;1;CRECHE COLLECTIVE 14,  RUE D'ESTREES; 2.3114415;48.851593;RUE D' ESTREES;75007;Paris;marker
136;1;1;CRECHE COLLECTIVE 13 BIS, RUE DE MONCEAU; 2.3071527;48.8757213;RUE DE MONCEAU;75008;Paris;marker
137;1;1;CRECHE COLLECTIVE 208, RUE DU FAUBOURG SAINT HONORE; 2.3047225;48.8752782;RUE DU FAUBOURG SAINT-HONORE;75008;Paris;marker
138;1;1;CRECHE COLLECTIVE 11, RUE DROUOT; 2.3404399;48.8734499;RUE DROUOT;75009;Paris;marker
139;1;1;CRECHE COLLECTIVE 18, RUE DE LA TOUR D'AUVERGNE; 2.3441854;48.8790801;RUE DE LA TOUR D'AUVERGNE;75009;Paris;marker
140;1;1;CRECHE COLLECTIVE 15, RUE LOUIS BLANC; 2.3686067;48.879165;RUE LOUIS BLANC;75010;Paris;marker
141;1;1;CRECHE COLLECTIVE 241-243, RUE LAFAYETTE; 2.3686944;48.8825084;RUE LA FAYETTE;75010;Paris;marker
142;1;1;CRECHE COLLECTIVE 8, RUE BOSSUET; 2.3522267;48.8786034;RUE BOSSUET;75010;Paris;marker
143;1;2;CRECHE FAMILIALE 21, RUE DES PETITES ECURIES; 2.3518854;48.8736226;RUE DES PETITES ECURIES;75010;Paris;marker
144;1;1;CRECHE COLLECTIVE (MINI) 38 RUE SAINT-BERNARD; 2.3809718;48.852836;RUE SAINT-BERNARD;75011;Paris;marker
145;1;1;CRECHE COLLECTIVE 10, RUE PREAULT; 2.3828097;48.8778997;RUE PREAULT;75019;Paris;marker
146;1;1;CRECHE COLLECTIVE 28, RUE DE TANGER; 2.3709371;48.8883898;RUE DE TANGER;75019;Paris;marker
147;1;1;CRECHE COLLECTIVE 3, RUE DE LA SOLIDARITE; 2.3897534;48.883066;RUE DE LA SOLIDARITE;75019;Paris;marker
148;1;1;CRECHE COLLECTIVE 34, RUE PETIT; 2.3822663;48.8848386;RUE PETIT;75019;Paris;marker
149;1;1;CRECHE COLLECTIVE 5, RUE EUGENIE COTTON; 2.3938498;48.8781257;RUE EUGENIE COTTON;75019;Paris;marker
150;1;1;CRECHE COLLECTIVE 8-10, RUE JOSEPH KOSMA; 2.3861977;48.8896862;RUE JOSEPH KOSMA;75019;Paris;marker
151;1;2;CRECHE FAMILIALE 3, RUE DE LA SOLIDARITE; 2.3897534;48.883066;RUE DE LA SOLIDARITE;75019;Paris;marker
152;1;1;CRECHE COLLECTIVE 66, RUE DE LA MOUZAIA; 2.3980356;48.880193;RUE DE MOUZAIA;75019;Paris;marker
153;1;1;CRECHE COLLECTIVE 17 BIS, RUE DE L'ARBRE SEC; 2.3419542;48.8597846;RUE DE L' ARBRE SEC;75001;Paris;marker
154;1;1;CRECHE COLLECTIVE 26, RUE SAINT ROCH; 2.3327948;48.8660294;RUE SAINT-ROCH;75001;Paris;marker
155;1;1;MINI CRECHE 44, RUE GRENETA; 2.3485599;48.8653711;RUE GRENETA;75002;Paris;marker
156;1;1;"CRECHE COLLECTIVE 5, PLACE DES PETITS PERES - ART 30 SAS ""LA MAISON BLEUE"""; 2.3408788;48.8662244;PLACE DES PETITS PERES;75002;Paris;marker
157;1;1;MINI CRECHE 21, RUE DES BLANCS MANTEAUX; 2.3568854;48.8590341;RUE DES BLANCS MANTEAUX;75004;Paris;marker
158;1;1;CRECHE COLLECTIVE 8, RUE EGINHARD; 2.3616591;48.8540445;RUE EGINHARD;75004;Paris;marker
159;1;1;CRECHE COLLECTIVE 48, RUE LACEPEDE; 2.3501492;48.8443459;RUE LACEPEDE;75005;Paris;marker
160;1;1;CRECHE COLLECTIVE 10, RUE LOBINEAU; 2.3360776;48.8517262;RUE LOBINEAU;75006;Paris;marker
161;1;1;CRECHE COLLECTIVE 15, RUE VISCONTI; 2.3356113;48.8557601;RUE VISCONTI;75006;Paris;marker
162;1;1;CRECHE COLLECTIVE 13, RUE TURGOT; 2.345345;48.8802772;RUE TURGOT;75009;Paris;marker
163;1;1;MINI CRECHE 43, RUE VICTOR MASSE; 2.3363889;48.8811383;RUE VICTOR MASSE;75009;Paris;marker
164;1;1;CRECHE COLLECTIVE 10-12, RUE DES RECOLLETS; 2.3616663;48.8745906;RUE DES RECOLLETS;75010;Paris;marker
165;1;1;CRECHE COLLECTIVE 9, RUE PHILIPPE DE GIRARD; 2.3613824;48.8821027;RUE PHILIPPE DE GIRARD;75010;Paris;marker
166;1;1;CRECHE COLLECTIVE 3, PASSAGE DELESSERT; 2.3655371;48.8789201;PASSAGE DELESSERT;75010;Paris;marker
167;1;1;CRECHE COLLECTIVE 19, RUE PELEE; 2.3703844;48.8601038;RUE PELEE;75011;Paris;marker
168;1;1;CRECHE COLLECTIVE 156, RUE RAYMOND LOSSERAND; 2.31139;48.8306021;RUE RAYMOND LOSSERAND;75014;Paris;marker
169;1;1;CRECHE COLLECTIVE 1, RUE DES MARINIERS; 2.3119632;48.8271888;RUE DES MARINIERS;75014;Paris;marker
170;1;1;MINI CRECHE 22, RUE BROUSSAIS; 2.3364361;48.8293434;RUE BROUSSAIS;75014;Paris;marker
171;1;2;CRECHE FAMILIALE 8, RUE AUGUSTE CAIN; 2.3211161;48.8258301;RUE AUGUSTE CAIN;75014;Paris;marker
172;1;1;CRECHE COLLECTIVE 18, RUE VIALA - ART 30 OEUVRE CROIX ST SIMON; 2.2905526;48.8503735;RUE VIALA;75015;Paris;marker
173;1;1;CRECHE COLLECTIVE 62, RUE CAMBRONNE; 2.302382;48.8437432;RUE CAMBRONNE;75015;Paris;marker
174;1;1;CRECHE COLLECTIVE 73, AVENUE FELIX FAURE  - FOND DE COUR; 2.2853709;48.8399777;AVENUE FELIX FAURE;75015;Paris;marker
175;1;1;CRECHE COLLECTIVE 1, PLACE DE LA GARENNE -RUE SAINTE LEONIE; 2.3201632;48.8335009;PLACE DE LA GARENNE;75014;Paris;marker
176;1;2;CRECHE FAMILIALE 3, PLACE DE LA GARENNE -RUE SAINTE LEONIE; 2.3200192;48.8334794;PLACE DE LA GARENNE;75014;Paris;marker
177;1;1;CRECHE COLLECTIVE 10, RUE DE L'INGENIEUR ROBERT KELLER; 2.2820499;48.8479663;RUE DE L' INGENIEUR ROBERT KELLER;75015;Paris;marker
178;1;1;CRECHE COLLECTIVE 18 BIS, AVENUE DE LOWENDAL; 2.3031273;48.8492254;AVENUE DE LOWENDAL;75015;Paris;marker
179;1;1;CRECHE COLLECTIVE 2, RUE MAURICE MAIGNEN; 2.3134334;48.8386108;RUE MAURICE MAIGNEN;75015;Paris;marker
180;1;1;CRECHE COLLECTIVE 32, RUE EDGAR FAURE; 2.2958554;48.8516574;RUE EDGAR FAURE;75015;Paris;marker
181;1;1;CRECHE COLLECTIVE 379 BIS, RUE DE VAUGIRARD; 2.2935288;48.8358754;RUE DE VAUGIRARD;75015;Paris;marker
182;1;1;CRECHE COLLECTIVE 54, BOULEVARD LEFEBVRE; 2.2955355;48.829765;BOULEVARD LEFEBVRE;75015;Paris;marker
183;1;1;CRECHE COLLECTIVE 21, RUE DE L'ETOILE; 2.2948969;48.8776779;RUE DE L' ETOILE;75017;Paris;marker
184;1;1;CRECHE COLLECTIVE 107, RUE DE LAGNY; 2.4115399;48.849065;RUE DE LAGNY;75020;Paris;marker
185;1;1;CRECHE COLLECTIVE 10-12-14 PASSAGE DAGORNO; 2.4049775;48.8552696;PASSAGE DAGORNO;75020;Paris;marker
186;1;1;CRECHE COLLECTIVE 79, RUE DE LA REUNION; 2.4003957;48.856271;RUE DE LA REUNION;75020;Paris;marker
187;1;1;CRECHE COLLECTIVE 8, RUE DES COURONNES; 2.3817254;48.8694708;RUE DES COURONNES;75020;Paris;marker
188;1;1;CRECHE COLLECTIVE 8, VILLA SAINT-FARGEAU; 2.4015648;48.8717644;VILLA SAINT-FARGEAU;75020;Paris;marker
189;1;2;CRECHE FAMILIALE 16, RUE DE NOISY LE SEC; 2.4121856;48.8719476;RUE DE NOISY LE SEC;75020;Paris;marker
190;1;1;CRECHE COLLECTIVE 117, AVENUE PHILIPPE AUGUSTE; 2.390186;48.8572124;AVENUE PHILIPPE-AUGUSTE;75011;Paris;marker
191;1;1;CRECHE COLLECTIVE 16, CITE BEAUHARNAIS; 2.3900935;48.8541923;CITE BEAUHARNAIS;75011;Paris;marker
192;1;1;CRECHE COLLECTIVE 25, RUE GODEFROY CAVAIGNAC; 2.3809597;48.8553863;RUE GODEFROY CAVAIGNAC;75011;Paris;marker
